time;I(D4);I(D5);I(D6);I(D7);
0.00216657;0.023033;-0.00444836;-4.36198e-12;-0.00227741;
0.00216757;0.0229671;-0.00513441;-4.36332e-12;-0.00222084;
0.00216857;0.0230329;-0.00444861;-4.36207e-12;-0.00227282;
0.00216957;0.0229672;-0.00513415;-4.36322e-12;-0.00222507;
0.00217057;0.0230328;-0.00444887;-4.36215e-12;-0.00226892;
0.00217157;0.0229673;-0.00513387;-4.36313e-12;-0.00222865;
0.00217257;0.0230327;-0.00444915;-4.36222e-12;-0.00226562;
0.00217357;0.0229674;-0.00513359;-4.36306e-12;-0.00223169;
0.00217457;0.0230326;-0.00444944;-4.36227e-12;-0.00226282;
0.00217557;0.0229675;-0.00513329;-4.363e-12;-0.00223426;
0.00217657;0.0230325;-0.00444974;-4.36232e-12;-0.00226046;
0.00217757;0.0229676;-0.00513299;-4.36295e-12;-0.00223644;
0.00217857;0.0230323;-0.00445004;-4.36237e-12;-0.00225845;
0.00217957;0.0229677;-0.00513268;-4.36291e-12;-0.00223828;
0.00218057;0.0230322;-0.00445036;-4.3624e-12;-0.00225675;
0.00218157;0.0229678;-0.00513236;-4.36287e-12;-0.00223984;
0.00218257;0.0230321;-0.00445068;-4.36243e-12;-0.00225531;
0.00218357;0.0229679;-0.00513204;-4.36284e-12;-0.00224117;
0.00218457;0.023032;-0.004451;-4.36246e-12;-0.00225409;
0.00218557;0.0229681;-0.00513171;-4.36282e-12;-0.00224229;
0.00218657;0.0230319;-0.00445133;-4.36248e-12;-0.00225306;
0.00218757;0.0229682;-0.00513138;-4.36279e-12;-0.00224324;
0.00218857;0.0230318;-0.00445166;-4.3625e-12;-0.00225218;
0.00218957;0.0229683;-0.00513104;-4.36278e-12;-0.00224405;
0.00219057;0.0230317;-0.004452;-4.36252e-12;-0.00225144;
0.00219157;0.0229684;-0.0051307;-4.36276e-12;-0.00224473;
0.00219257;0.0230315;-0.00445234;-4.36253e-12;-0.00225081;
0.00219357;0.0229685;-0.00513036;-4.36275e-12;-0.00224531;
0.00219457;0.0230314;-0.00445268;-4.36254e-12;-0.00225028;
0.00219557;0.0229686;-0.00513002;-4.36274e-12;-0.0022458;
0.00219657;0.0230313;-0.00445303;-4.36255e-12;-0.00224982;
0.00219757;0.0229688;-0.00512967;-4.36273e-12;-0.00224622;
0.00219857;0.0230312;-0.00445338;-4.36256e-12;-0.00224944;
0.00219957;0.0229689;-0.00512932;-4.36272e-12;-0.00224657;
0.00220057;0.0230311;-0.00445373;-4.36257e-12;-0.00224911;
0.00220157;0.022969;-0.00512896;-4.36271e-12;-0.00224687;
0.00220257;0.0230309;-0.00445408;-4.36257e-12;-0.00224884;
0.00220357;0.0229691;-0.00512861;-4.36271e-12;-0.00224713;
0.00220457;0.0230308;-0.00445444;-4.36258e-12;-0.0022486;
0.00220557;0.0229692;-0.00512825;-4.3627e-12;-0.00224734;
0.00220657;0.0230307;-0.00445479;-4.36258e-12;-0.0022484;
0.00220757;0.0229694;-0.00512789;-4.3627e-12;-0.00224753;
0.00220857;0.0230306;-0.00445515;-4.36259e-12;-0.00224824;
0.00220957;0.0229695;-0.00512753;-4.36269e-12;-0.00224768;
0.00221057;0.0230305;-0.00445551;-4.36259e-12;-0.00224809;
0.00221157;0.0229696;-0.00512717;-4.36269e-12;-0.00224782;
0.00221257;0.0230304;-0.00445587;-4.36259e-12;-0.00224797;
0.00221357;0.0229697;-0.00512681;-4.36269e-12;-0.00224793;
0.00221457;0.0230302;-0.00445623;-4.36259e-12;-0.00224787;
0.00221557;0.0229698;-0.00512644;-4.36269e-12;-0.00224802;
0.00221657;0.0230301;-0.0044566;-4.36259e-12;-0.00224778;
0.00221757;0.0229699;-0.00512608;-4.36269e-12;-0.0022481;
0.00221857;0.02303;-0.00445696;-4.3626e-12;-0.00224771;
0.00221957;0.0229701;-0.00512571;-4.36268e-12;-0.00224817;
0.00222057;0.0230299;-0.00445733;-4.3626e-12;-0.00224764;
0.00222157;0.0229702;-0.00512534;-4.36268e-12;-0.00224823;
0.00222257;0.0230298;-0.0044577;-4.3626e-12;-0.00224759;
0.00222357;0.0229703;-0.00512497;-4.36268e-12;-0.00224828;
0.00222457;0.0230296;-0.00445807;-4.3626e-12;-0.00224754;
0.00222557;0.0229704;-0.0051246;-4.36268e-12;-0.00224832;
0.00222657;0.0230295;-0.00445844;-4.3626e-12;-0.0022475;
0.00222757;0.0229705;-0.00512423;-4.36268e-12;-0.00224836;
0.00222857;0.0230294;-0.00445881;-4.3626e-12;-0.00224747;
0.00222957;0.0229706;-0.00512386;-4.36268e-12;-0.00224839;
0.00223057;0.0230293;-0.00445918;-4.3626e-12;-0.00224744;
0.00223157;0.0229708;-0.00512348;-4.36268e-12;-0.00224841;
0.00223257;0.0230292;-0.00445955;-4.3626e-12;-0.00224742;
0.00223357;0.0229709;-0.00512311;-4.36268e-12;-0.00224844;
0.00223457;0.0230291;-0.00445993;-4.3626e-12;-0.0022474;
0.00223557;0.022971;-0.00512273;-4.36268e-12;-0.00224846;
0.00223657;0.0230289;-0.0044603;-4.3626e-12;-0.00224738;
0.00223757;0.0229711;-0.00512236;-4.36268e-12;-0.00224847;
0.00223857;0.0230288;-0.00446068;-4.3626e-12;-0.00224737;
0.00223957;0.0229712;-0.00512198;-4.36268e-12;-0.00224848;
0.00224057;0.0230287;-0.00446106;-4.3626e-12;-0.00224735;
0.00224157;0.0229713;-0.0051216;-4.36268e-12;-0.0022485;
0.00224257;0.0230286;-0.00446144;-4.3626e-12;-0.00224734;
0.00224357;0.0229715;-0.00512122;-4.36268e-12;-0.00224851;
0.00224457;0.0230285;-0.00446182;-4.3626e-12;-0.00224733;
0.00224557;0.0229716;-0.00512084;-4.36268e-12;-0.00224852;
0.00224657;0.0230284;-0.0044622;-4.3626e-12;-0.00224733;
0.00224757;0.0229717;-0.00512045;-4.36268e-12;-0.00224852;
0.00224857;0.0230282;-0.00446258;-4.3626e-12;-0.00224732;
0.00224957;0.0229718;-0.00512007;-4.36268e-12;-0.00224853;
0.00225057;0.0230281;-0.00446296;-4.3626e-12;-0.00224731;
0.00225157;0.0229719;-0.00511969;-4.36268e-12;-0.00224853;
0.00225257;0.023028;-0.00446334;-4.3626e-12;-0.00224731;
0.00225357;0.022972;-0.0051193;-4.36268e-12;-0.00224854;
0.00225457;0.0230279;-0.00446373;-4.3626e-12;-0.0022473;
0.00225557;0.0229722;-0.00511892;-4.36268e-12;-0.00224854;
0.00225657;0.0230278;-0.00446411;-4.3626e-12;-0.0022473;
0.00225757;0.0229723;-0.00511853;-4.36268e-12;-0.00224855;
0.00225857;0.0230277;-0.0044645;-4.3626e-12;-0.0022473;
0.00225957;0.0229724;-0.00511814;-4.36268e-12;-0.00224855;
0.00226057;0.0230276;-0.00446488;-4.3626e-12;-0.00224729;
0.00226157;0.0229725;-0.00511775;-4.36268e-12;-0.00224855;
0.00226257;0.0230274;-0.00446527;-4.3626e-12;-0.00224729;
0.00226357;0.0229726;-0.00511736;-4.36268e-12;-0.00224855;
0.00226457;0.0230273;-0.00446566;-4.3626e-12;-0.00224729;
0.00226557;0.0229727;-0.00511697;-4.36268e-12;-0.00224856;
0.00226657;0.0230272;-0.00446605;-4.3626e-12;-0.00224729;
0.00226757;0.0229728;-0.00511658;-4.36268e-12;-0.00224856;
0.00226857;0.0230271;-0.00446644;-4.3626e-12;-0.00224729;
0.00226957;0.022973;-0.00511619;-4.36268e-12;-0.00224856;
0.00227057;0.023027;-0.00446683;-4.3626e-12;-0.00224728;
0.00227157;0.0229731;-0.0051158;-4.36268e-12;-0.00224856;
0.00227257;0.0230269;-0.00446722;-4.3626e-12;-0.00224728;
0.00227357;0.0229732;-0.00511541;-4.36268e-12;-0.00224856;
0.00227457;0.0230268;-0.00446761;-4.3626e-12;-0.00224728;
0.00227557;0.0229733;-0.00511501;-4.36268e-12;-0.00224856;
0.00227657;0.0230266;-0.00446801;-4.3626e-12;-0.00224728;
0.00227757;0.0229734;-0.00511462;-4.36268e-12;-0.00224856;
0.00227857;0.0230265;-0.0044684;-4.3626e-12;-0.00224728;
0.00227957;0.0229735;-0.00511422;-4.36268e-12;-0.00224857;
0.00228057;0.0230264;-0.0044688;-4.3626e-12;-0.00224728;
0.00228157;0.0229736;-0.00511383;-4.36268e-12;-0.00224857;
0.00228257;0.0230263;-0.00446919;-4.3626e-12;-0.00224728;
0.00228357;0.0229738;-0.00511343;-4.36268e-12;-0.00224857;
0.00228457;0.0230262;-0.00446959;-4.3626e-12;-0.00224728;
0.00228557;0.0229739;-0.00511303;-4.36268e-12;-0.00224857;
0.00228657;0.0230261;-0.00446998;-4.3626e-12;-0.00224728;
0.00228757;0.022974;-0.00511263;-4.36268e-12;-0.00224857;
0.00228857;0.023026;-0.00447038;-4.3626e-12;-0.00224728;
0.00228957;0.0229741;-0.00511223;-4.36268e-12;-0.00224857;
0.00229057;0.0230259;-0.00447078;-4.3626e-12;-0.00224728;
0.00229157;0.0229742;-0.00511183;-4.36268e-12;-0.00224857;
0.00229257;0.0230257;-0.00447118;-4.3626e-12;-0.00224727;
0.00229357;0.0229743;-0.00511143;-4.36268e-12;-0.00224857;
0.00229457;0.0230256;-0.00447158;-4.3626e-12;-0.00224727;
0.00229557;0.0229744;-0.00511103;-4.36268e-12;-0.00224857;
0.00229657;0.0230255;-0.00447198;-4.3626e-12;-0.00224727;
0.00229757;0.0229745;-0.00511063;-4.36268e-12;-0.00224857;
0.00229857;0.0230254;-0.00447238;-4.3626e-12;-0.00224727;
0.00229957;0.0229747;-0.00511022;-4.36268e-12;-0.00224857;
0.00230057;0.0230253;-0.00447278;-4.3626e-12;-0.00224727;
0.00230157;0.0229748;-0.00510982;-4.36268e-12;-0.00224857;
0.00230257;0.0230252;-0.00447319;-4.3626e-12;-0.00224727;
0.00230357;0.0229749;-0.00510942;-4.36268e-12;-0.00224857;
0.00230457;0.0230251;-0.00447359;-4.3626e-12;-0.00224727;
0.00230557;0.022975;-0.00510901;-4.36268e-12;-0.00224857;
0.00230657;0.023025;-0.00447399;-4.3626e-12;-0.00224727;
0.00230757;0.0229751;-0.00510861;-4.36268e-12;-0.00224857;
0.00230857;0.0230248;-0.0044744;-4.3626e-12;-0.00224727;
0.00230957;0.0229752;-0.0051082;-4.36268e-12;-0.00224857;
0.00231057;0.0230247;-0.0044748;-4.3626e-12;-0.00224727;
0.00231157;0.0229753;-0.00510779;-4.36268e-12;-0.00224857;
0.00231257;0.0230246;-0.00447521;-4.3626e-12;-0.00224727;
0.00231357;0.0229754;-0.00510739;-4.36268e-12;-0.00224857;
0.00231457;0.0230245;-0.00447562;-4.3626e-12;-0.00224727;
0.00231557;0.0229755;-0.00510698;-4.36268e-12;-0.00224857;
0.00231657;0.0230244;-0.00447602;-4.3626e-12;-0.00224727;
0.00231757;0.0229756;-0.00510657;-4.36268e-12;-0.00224857;
0.00231857;0.0230243;-0.00447643;-4.3626e-12;-0.00224727;
0.00231957;0.0229758;-0.00510616;-4.36268e-12;-0.00224857;
0.00232057;0.0230242;-0.00447684;-4.3626e-12;-0.00224727;
0.00232157;0.0229759;-0.00510575;-4.36268e-12;-0.00224857;
0.00232257;0.0230241;-0.00447725;-4.3626e-12;-0.00224727;
0.00232357;0.022976;-0.00510534;-4.36268e-12;-0.00224858;
0.00232457;0.023024;-0.00447766;-4.3626e-12;-0.00224727;
0.00232557;0.0229761;-0.00510493;-4.36268e-12;-0.00224858;
0.00232657;0.0230239;-0.00447807;-4.3626e-12;-0.00224727;
0.00232757;0.0229762;-0.00510452;-4.36268e-12;-0.00224858;
0.00232857;0.0230237;-0.00447848;-4.3626e-12;-0.00224727;
0.00232957;0.0229763;-0.00510411;-4.36268e-12;-0.00224858;
0.00233057;0.0230236;-0.00447889;-4.3626e-12;-0.00224727;
0.00233157;0.0229764;-0.00510369;-4.36268e-12;-0.00224858;
0.00233257;0.0230235;-0.0044793;-4.3626e-12;-0.00224727;
0.00233357;0.0229765;-0.00510328;-4.36268e-12;-0.00224858;
0.00233457;0.0230234;-0.00447971;-4.3626e-12;-0.00224727;
0.00233557;0.0229766;-0.00510287;-4.36268e-12;-0.00224858;
0.00233657;0.0230233;-0.00448013;-4.3626e-12;-0.00224727;
0.00233757;0.0229767;-0.00510245;-4.36268e-12;-0.00224858;
0.00233857;0.0230232;-0.00448054;-4.3626e-12;-0.00224727;
0.00233957;0.0229769;-0.00510204;-4.36268e-12;-0.00224858;
0.00234057;0.0230231;-0.00448095;-4.3626e-12;-0.00224727;
0.00234157;0.022977;-0.00510162;-4.36268e-12;-0.00224858;
0.00234257;0.023023;-0.00448137;-4.3626e-12;-0.00224727;
0.00234357;0.0229771;-0.00510121;-4.36268e-12;-0.00224858;
0.00234457;0.0230229;-0.00448178;-4.3626e-12;-0.00224727;
0.00234557;0.0229772;-0.00510079;-4.36268e-12;-0.00224858;
0.00234657;0.0230228;-0.0044822;-4.3626e-12;-0.00224727;
0.00234757;0.0229773;-0.00510037;-4.36268e-12;-0.00224858;
0.00234857;0.0230227;-0.00448261;-4.3626e-12;-0.00224727;
0.00234957;0.0229774;-0.00509996;-4.36268e-12;-0.00224858;
0.00235057;0.0230226;-0.00448303;-4.3626e-12;-0.00224727;
0.00235157;0.0229775;-0.00509954;-4.36268e-12;-0.00224858;
0.00235257;0.0230224;-0.00448345;-4.3626e-12;-0.00224727;
0.00235357;0.0229776;-0.00509912;-4.36268e-12;-0.00224858;
0.00235457;0.0230223;-0.00448386;-4.3626e-12;-0.00224727;
0.00235557;0.0229777;-0.0050987;-4.36268e-12;-0.00224858;
0.00235657;0.0230222;-0.00448428;-4.3626e-12;-0.00224727;
0.00235757;0.0229778;-0.00509828;-4.36268e-12;-0.00224858;
0.00235857;0.0230221;-0.0044847;-4.3626e-12;-0.00224727;
0.00235957;0.0229779;-0.00509786;-4.36268e-12;-0.00224858;
0.00236057;0.023022;-0.00448512;-4.3626e-12;-0.00224727;
0.00236157;0.022978;-0.00509744;-4.36268e-12;-0.00224858;
0.00236257;0.0230219;-0.00448554;-4.3626e-12;-0.00224727;
0.00236357;0.0229781;-0.00509702;-4.36268e-12;-0.00224858;
0.00236457;0.0230218;-0.00448596;-4.3626e-12;-0.00224727;
0.00236557;0.0229782;-0.0050966;-4.36268e-12;-0.00224858;
0.00236657;0.0230217;-0.00448638;-4.3626e-12;-0.00224727;
0.00236757;0.0229784;-0.00509618;-4.36268e-12;-0.00224858;
0.00236857;0.0230216;-0.0044868;-4.3626e-12;-0.00224727;
0.00236957;0.0229785;-0.00509576;-4.36268e-12;-0.00224858;
0.00237057;0.0230215;-0.00448722;-4.3626e-12;-0.00224727;
0.00237157;0.0229786;-0.00509534;-4.36268e-12;-0.00224858;
0.00237257;0.0230214;-0.00448764;-4.3626e-12;-0.00224727;
0.00237357;0.0229787;-0.00509491;-4.36268e-12;-0.00224858;
0.00237457;0.0230213;-0.00448806;-4.3626e-12;-0.00224727;
0.00237557;0.0229788;-0.00509449;-4.36268e-12;-0.00224858;
0.00237657;0.0230212;-0.00448848;-4.3626e-12;-0.00224727;
0.00237757;0.0229789;-0.00509407;-4.36268e-12;-0.00224858;
0.00237857;0.0230211;-0.0044889;-4.3626e-12;-0.00224727;
0.00237957;0.022979;-0.00509364;-4.36268e-12;-0.00224858;
0.00238057;0.023021;-0.00448933;-4.3626e-12;-0.00224727;
0.00238157;0.0229791;-0.00509322;-4.36268e-12;-0.00224858;
0.00238257;0.0230209;-0.00448975;-4.3626e-12;-0.00224727;
0.00238357;0.0229792;-0.00509279;-4.36268e-12;-0.00224858;
0.00238457;0.0230208;-0.00449017;-4.3626e-12;-0.00224727;
0.00238557;0.0229793;-0.00509237;-4.36268e-12;-0.00224858;
0.00238657;0.0230206;-0.0044906;-4.3626e-12;-0.00224727;
0.00238757;0.0229794;-0.00509194;-4.36268e-12;-0.00224858;
0.00238857;0.0230205;-0.00449102;-4.3626e-12;-0.00224727;
0.00238957;0.0229795;-0.00509152;-4.36268e-12;-0.00224858;
0.00239057;0.0230204;-0.00449144;-4.3626e-12;-0.00224727;
0.00239157;0.0229796;-0.00509109;-4.36268e-12;-0.00224858;
0.00239257;0.0230203;-0.00449187;-4.3626e-12;-0.00224727;
0.00239357;0.0229797;-0.00509067;-4.36268e-12;-0.00224858;
0.00239457;0.0230202;-0.00449229;-4.3626e-12;-0.00224727;
0.00239557;0.0229798;-0.00509024;-4.36268e-12;-0.00224858;
0.00239657;0.0230201;-0.00449272;-4.3626e-12;-0.00224727;
0.00239757;0.0229799;-0.00508981;-4.36268e-12;-0.00224858;
0.00239857;0.02302;-0.00449314;-4.3626e-12;-0.00224727;
0.00239957;0.02298;-0.00508939;-4.36268e-12;-0.00224858;
0.00240057;0.0230199;-0.00449357;-4.3626e-12;-0.00224727;
0.00240157;0.0229801;-0.00508896;-4.36268e-12;-0.00224858;
0.00240257;0.0230198;-0.004494;-4.3626e-12;-0.00224727;
0.00240357;0.0229802;-0.00508853;-4.36268e-12;-0.00224858;
0.00240457;0.0230197;-0.00449442;-4.3626e-12;-0.00224727;
0.00240557;0.0229803;-0.0050881;-4.36268e-12;-0.00224858;
0.00240657;0.0230196;-0.00449485;-4.3626e-12;-0.00224727;
0.00240757;0.0229804;-0.00508768;-4.36268e-12;-0.00224858;
0.00240857;0.0230195;-0.00449528;-4.3626e-12;-0.00224727;
0.00240957;0.0229805;-0.00508725;-4.36268e-12;-0.00224858;
0.00241057;0.0230194;-0.00449571;-4.3626e-12;-0.00224727;
0.00241157;0.0229806;-0.00508682;-4.36268e-12;-0.00224858;
0.00241257;0.0230193;-0.00449613;-4.3626e-12;-0.00224727;
0.00241357;0.0229807;-0.00508639;-4.36268e-12;-0.00224858;
0.00241457;0.0230192;-0.00449656;-4.3626e-12;-0.00224727;
0.00241557;0.0229808;-0.00508596;-4.36268e-12;-0.00224858;
0.00241657;0.0230191;-0.00449699;-4.3626e-12;-0.00224727;
0.00241757;0.0229809;-0.00508553;-4.36268e-12;-0.00224858;
0.00241857;0.023019;-0.00449742;-4.3626e-12;-0.00224727;
0.00241957;0.0229811;-0.0050851;-4.36268e-12;-0.00224858;
0.00242057;0.0230189;-0.00449785;-4.3626e-12;-0.00224727;
0.00242157;0.0229812;-0.00508467;-4.36268e-12;-0.00224858;
0.00242257;0.0230188;-0.00449828;-4.3626e-12;-0.00224727;
0.00242357;0.0229813;-0.00508424;-4.36268e-12;-0.00224858;
0.00242457;0.0230187;-0.0044987;-4.3626e-12;-0.00224727;
0.00242557;0.0229814;-0.00508381;-4.36268e-12;-0.00224858;
0.00242657;0.0230186;-0.00449913;-4.3626e-12;-0.00224727;
0.00242757;0.0229815;-0.00508338;-4.36268e-12;-0.00224858;
0.00242857;0.0230185;-0.00449956;-4.3626e-12;-0.00224727;
0.00242957;0.0229816;-0.00508295;-4.36268e-12;-0.00224858;
0.00243057;0.0230184;-0.00449999;-4.3626e-12;-0.00224727;
0.00243157;0.0229817;-0.00508252;-4.36268e-12;-0.00224858;
0.00243257;0.0230183;-0.00450042;-4.3626e-12;-0.00224727;
0.00243357;0.0229818;-0.00508208;-4.36268e-12;-0.00224858;
0.00243457;0.0230182;-0.00450085;-4.3626e-12;-0.00224727;
0.00243557;0.0229819;-0.00508165;-4.36268e-12;-0.00224858;
0.00243657;0.0230181;-0.00450128;-4.3626e-12;-0.00224727;
0.00243757;0.022982;-0.00508122;-4.36268e-12;-0.00224858;
0.00243857;0.023018;-0.00450172;-4.3626e-12;-0.00224727;
0.00243957;0.0229821;-0.00508079;-4.36268e-12;-0.00224858;
0.00244057;0.0230179;-0.00450215;-4.3626e-12;-0.00224727;
0.00244157;0.0229822;-0.00508036;-4.36268e-12;-0.00224858;
0.00244257;0.0230178;-0.00450258;-4.3626e-12;-0.00224727;
0.00244357;0.0229823;-0.00507992;-4.36268e-12;-0.00224858;
0.00244457;0.0230177;-0.00450301;-4.3626e-12;-0.00224727;
0.00244557;0.0229824;-0.00507949;-4.36268e-12;-0.00224858;
0.00244657;0.0230176;-0.00450344;-4.3626e-12;-0.00224727;
0.00244757;0.0229825;-0.00507906;-4.36268e-12;-0.00224858;
0.00244857;0.0230175;-0.00450387;-4.3626e-12;-0.00224727;
0.00244957;0.0229826;-0.00507863;-4.36268e-12;-0.00224858;
0.00245057;0.0230174;-0.0045043;-4.3626e-12;-0.00224727;
0.00245157;0.0229827;-0.00507819;-4.36268e-12;-0.00224858;
0.00245257;0.0230173;-0.00450474;-4.3626e-12;-0.00224727;
0.00245357;0.0229828;-0.00507776;-4.36268e-12;-0.00224858;
0.00245457;0.0230172;-0.00450517;-4.3626e-12;-0.00224727;
0.00245557;0.0229829;-0.00507733;-4.36268e-12;-0.00224857;
0.00245657;0.0230171;-0.0045056;-4.3626e-12;-0.00224727;
0.00245757;0.022983;-0.00507689;-4.36268e-12;-0.00224857;
0.00245857;0.023017;-0.00450603;-4.3626e-12;-0.00224727;
0.00245957;0.0229831;-0.00507646;-4.36268e-12;-0.00224857;
0.00246057;0.0230169;-0.00450646;-4.3626e-12;-0.00224727;
0.00246157;0.0229832;-0.00507602;-4.36268e-12;-0.00224857;
0.00246257;0.0230168;-0.0045069;-4.3626e-12;-0.00224727;
0.00246357;0.0229832;-0.00507559;-4.36268e-12;-0.00224857;
0.00246457;0.0230167;-0.00450733;-4.3626e-12;-0.00224727;
0.00246557;0.0229833;-0.00507516;-4.36268e-12;-0.00224857;
0.00246657;0.0230166;-0.00450776;-4.3626e-12;-0.00224727;
0.00246757;0.0229834;-0.00507472;-4.36268e-12;-0.00224857;
0.00246857;0.0230165;-0.0045082;-4.3626e-12;-0.00224727;
0.00246957;0.0229835;-0.00507429;-4.36268e-12;-0.00224857;
0.00247057;0.0230164;-0.00450863;-4.3626e-12;-0.00224727;
0.00247157;0.0229836;-0.00507385;-4.36268e-12;-0.00224857;
0.00247257;0.0230163;-0.00450906;-4.3626e-12;-0.00224727;
0.00247357;0.0229837;-0.00507342;-4.36268e-12;-0.00224857;
0.00247457;0.0230162;-0.0045095;-4.3626e-12;-0.00224727;
0.00247557;0.0229838;-0.00507299;-4.36268e-12;-0.00224857;
0.00247657;0.0230161;-0.00450993;-4.3626e-12;-0.00224727;
0.00247757;0.0229839;-0.00507255;-4.36268e-12;-0.00224857;
0.00247857;0.023016;-0.00451036;-4.3626e-12;-0.00224727;
0.00247957;0.022984;-0.00507212;-4.36268e-12;-0.00224857;
0.00248057;0.0230159;-0.0045108;-4.3626e-12;-0.00224727;
0.00248157;0.0229841;-0.00507168;-4.36268e-12;-0.00224857;
0.00248257;0.0230158;-0.00451123;-4.3626e-12;-0.00224727;
0.00248357;0.0229842;-0.00507125;-4.36268e-12;-0.00224857;
0.00248457;0.0230157;-0.00451166;-4.3626e-12;-0.00224727;
0.00248557;0.0229843;-0.00507081;-4.36268e-12;-0.00224857;
0.00248657;0.0230156;-0.0045121;-4.3626e-12;-0.00224727;
0.00248757;0.0229844;-0.00507038;-4.36268e-12;-0.00224857;
0.00248857;0.0230155;-0.00451253;-4.3626e-12;-0.00224727;
0.00248957;0.0229845;-0.00506994;-4.36268e-12;-0.00224857;
0.00249057;0.0230154;-0.00451297;-4.3626e-12;-0.00224727;
0.00249157;0.0229846;-0.00506951;-4.36268e-12;-0.00224857;
0.00249257;0.0230153;-0.0045134;-4.3626e-12;-0.00224727;
0.00249357;0.0229847;-0.00506907;-4.36268e-12;-0.00224857;
0.00249457;0.0230152;-0.00451383;-4.3626e-12;-0.00224727;
0.00249557;0.0229848;-0.00506864;-4.36268e-12;-0.00224857;
0.00249657;0.0230152;-0.00451427;-4.3626e-12;-0.00224727;
0.00249757;0.0229849;-0.0050682;-4.36268e-12;-0.00224857;
0.00249857;0.0230151;-0.0045147;-4.3626e-12;-0.00224728;
0.00249957;0.022985;-0.00506776;-4.36268e-12;-0.00224857;
0.0025;0.0230149;-0.00451541;-4.3626e-12;-0.00224728;
0.0025001;0.0229721;-0.00476386;-4.36263e-12;-0.00224761;
0.0025003;0.0229159;-0.00471106;-4.36262e-12;-0.00224691;
0.0025007;0.0228041;-0.00460214;-4.3626e-12;-0.00224546;
0.00250119;0.0226676;-0.00447198;-4.36257e-12;-0.00224371;
0.00250216;0.0223951;-0.00420871;-4.36251e-12;-0.0022402;
0.00250316;0.0221149;-0.00394103;-4.36245e-12;-0.00223659;
0.00250416;0.0218351;-0.0036717;-4.36239e-12;-0.00223296;
0.00250516;0.0215549;-0.00340515;-4.36233e-12;-0.00222934;
0.00250616;0.0212751;-0.00313714;-4.36227e-12;-0.0022257;
0.00250716;0.0209949;-0.00287209;-4.36221e-12;-0.00222206;
0.00250816;0.0207151;-0.00260586;-4.36215e-12;-0.0022184;
0.00250916;0.0204349;-0.00234293;-4.36209e-12;-0.00221474;
0.00251016;0.0201551;-0.00207929;-4.36203e-12;-0.00221106;
0.00251116;0.0198749;-0.00181951;-4.36197e-12;-0.00220737;
0.00251216;0.0195951;-0.00155992;-4.36191e-12;-0.00220366;
0.00251316;0.0193149;-0.00130535;-4.36185e-12;-0.00219995;
0.00251416;0.0190351;-0.00105287;-4.36179e-12;-0.0021962;
0.00251516;0.0187549;-0.000808354;-4.36172e-12;-0.00219243;
0.00251616;0.0184751;-0.000571315;-4.36166e-12;-0.00218862;
0.00251716;0.0181949;-0.000352401;-4.36159e-12;-0.00218476;
0.00251816;0.0179151;-0.000164208;-4.36153e-12;-0.00218075;
0.00251916;0.0176349;-4.37172e-05;-4.36146e-12;-0.00217655;
0.00252016;0.0173551;-5.60164e-06;-4.36139e-12;-0.00217233;
0.00252116;0.0170749;-5.35284e-07;-4.36132e-12;-0.00216846;
0.00252216;0.0167951;-4.80384e-08;-4.36125e-12;-0.00216444;
0.00252316;0.0165149;-4.34699e-09;-4.36119e-12;-0.00216052;
0.00252416;0.0162351;-3.89306e-10;-4.36112e-12;-0.00215647;
0.00252516;0.0159549;-3.87406e-11;-4.36105e-12;-0.00215249;
0.00252616;0.0156751;-7.21911e-12;-4.36098e-12;-0.0021484;
0.00252716;0.0153949;-4.40004e-12;-4.36091e-12;-0.00214436;
0.00252816;0.0151151;-4.08917e-12;-4.36084e-12;-0.00214024;
0.00252916;0.0148349;-4.01101e-12;-4.36077e-12;-0.00213614;
0.00253016;0.0145551;-3.94884e-12;-4.3607e-12;-0.00213197;
0.00253116;0.0142749;-3.88667e-12;-4.36063e-12;-0.00212781;
0.00253216;0.0139951;-3.82094e-12;-4.36056e-12;-0.00212359;
0.00253316;0.0137149;-3.75877e-12;-4.36049e-12;-0.00211937;
0.00253416;0.0134351;-3.69305e-12;-4.36041e-12;-0.00211509;
0.00253516;0.0131549;-3.63087e-12;-4.36034e-12;-0.0021108;
0.00253616;0.0128751;-3.56515e-12;-4.36026e-12;-0.00210644;
0.00253716;0.0125949;-3.49765e-12;-4.36019e-12;-0.00210207;
0.00253816;0.0123151;-3.43015e-12;-4.36011e-12;-0.00209764;
0.00253916;0.0120349;-3.36087e-12;-4.36004e-12;-0.00209318;
0.00254016;0.0117551;-3.29514e-12;-4.35996e-12;-0.00208865;
0.00254116;0.0114749;-3.22586e-12;-4.35988e-12;-0.00208408;
0.00254216;0.0111951;-3.15481e-12;-4.3598e-12;-0.00207944;
0.00254316;0.0109149;-3.0802e-12;-4.35972e-12;-0.00207474;
0.00254416;0.0106351;-3.0056e-12;-4.35963e-12;-0.00206997;
0.00254516;0.0103549;-2.92566e-12;-4.35955e-12;-0.00206513;
0.00254616;0.0100751;-2.84039e-12;-4.35946e-12;-0.0020602;
0.00254716;0.00979489;-2.75868e-12;-4.35937e-12;-0.0020552;
0.00254816;0.00951512;-2.66809e-12;-4.35928e-12;-0.0020501;
0.00254916;0.00923489;-2.57927e-12;-4.35919e-12;-0.00204492;
